,ID,DATUM_VON,DATUM_BIS,DAUER,JAHR,MONAT
1144,2085382,2020-10-30,2020-11-05,6,2020,11
21475,2086740,2020-10-23,2020-10-29,6,2020,10
21462,2086740,2021-01-29,2021-02-04,6,2021,2
21476,2086740,2020-10-16,2020-10-22,6,2020,10
21474,2086740,2020-10-30,2020-11-05,6,2020,11
21463,2086740,2021-01-22,2021-01-28,6,2021,1
21464,2086740,2021-01-15,2021-01-21,6,2021,1
21465,2086740,2021-01-08,2021-01-14,6,2021,1
21466,2086740,2020-12-25,2020-12-31,6,2020,12
21468,2086740,2020-12-11,2020-12-17,6,2020,12
21469,2086740,2020-12-04,2020-12-10,6,2020,12
21470,2086740,2020-11-27,2020-12-03,6,2020,12
21471,2086740,2020-11-20,2020-11-26,6,2020,11
21467,2086740,2020-12-18,2020-12-24,6,2020,12
21473,2086740,2020-11-06,2020-11-12,6,2020,11
21472,2086740,2020-11-13,2020-11-19,6,2020,11
21483,2088451,2020-10-16,2020-10-22,6,2020,10
1191,2088453,2020-10-16,2020-10-22,6,2020,10
1452,2088553,2020-10-23,2020-10-29,6,2020,10
1458,2088567,2020-10-30,2020-11-05,6,2020,11
1459,2088567,2020-10-23,2020-10-29,6,2020,10
1457,2088567,2020-11-06,2020-11-12,6,2020,11
1448,2088571,2020-10-23,2020-10-29,6,2020,10
21493,2088609,2020-11-13,2020-11-19,6,2020,11
21492,2088609,2020-11-20,2020-11-26,6,2020,11
21491,2088609,2020-11-27,2020-12-03,6,2020,12
21496,2088609,2020-10-23,2020-10-29,6,2020,10
21495,2088609,2020-10-30,2020-11-05,6,2020,11
21494,2088609,2020-11-06,2020-11-12,6,2020,11
18333,2091514,2020-12-11,2020-12-17,6,2020,12
18339,2091514,2020-10-30,2020-11-05,6,2020,11
18337,2091514,2020-11-13,2020-11-19,6,2020,11
18336,2091514,2020-11-20,2020-11-26,6,2020,11
18328,2091514,2021-01-22,2021-01-28,6,2021,1
18332,2091514,2020-12-18,2020-12-24,6,2020,12
18329,2091514,2021-01-15,2021-01-21,6,2021,1
18334,2091514,2020-12-04,2020-12-10,6,2020,12
18330,2091514,2021-01-08,2021-01-14,6,2021,1
18331,2091514,2020-12-25,2020-12-31,6,2020,12
18335,2091514,2020-11-27,2020-12-03,6,2020,12
18338,2091514,2020-11-06,2020-11-12,6,2020,11
20026,2091729,2020-10-30,2020-11-05,6,2020,11
762,2091844,2021-02-12,2021-02-18,6,2021,2
715,2091860,2021-05-21,2021-05-27,6,2021,5
757,2092443,2020-10-30,2020-11-05,6,2020,11
756,2095520,2020-10-30,2020-11-05,6,2020,11
758,2096108,2020-11-20,2020-11-26,6,2020,11
759,2096108,2020-11-13,2020-11-19,6,2020,11
11195,2096584,2020-11-20,2020-11-26,6,2020,11
11196,2096584,2020-11-13,2020-11-19,6,2020,11
11197,2096584,2020-11-06,2020-11-12,6,2020,11
11736,2097621,2020-11-13,2020-11-19,6,2020,11
11737,2097621,2020-11-06,2020-11-12,6,2020,11
1347,2097903,2020-11-13,2020-11-19,6,2020,11
14624,2097904,2020-11-27,2020-12-03,6,2020,12
14625,2097904,2020-11-20,2020-11-26,6,2020,11
14626,2097904,2020-11-13,2020-11-19,6,2020,11
14904,2098005,2020-11-13,2020-11-19,6,2020,11
14903,2098005,2020-11-20,2020-11-26,6,2020,11
14902,2098005,2020-11-27,2020-12-03,6,2020,12
22041,2098472,2020-11-13,2020-11-19,6,2020,11
15738,2098485,2020-11-20,2020-11-26,6,2020,11
15736,2098485,2020-12-04,2020-12-10,6,2020,12
15737,2098485,2020-11-27,2020-12-03,6,2020,12
15739,2098485,2020-11-13,2020-11-19,6,2020,11
2320,2099851,2020-11-20,2020-11-26,6,2020,11
2319,2099851,2020-11-27,2020-12-03,6,2020,12
16666,2099892,2020-11-13,2020-11-19,6,2020,11
16764,2099893,2020-11-13,2020-11-19,6,2020,11
636,2099894,2020-11-13,2020-11-19,6,2020,11
454,2100255,2020-11-20,2020-11-26,6,2020,11
19017,2102859,2020-11-27,2020-12-03,6,2020,12
19018,2102859,2020-11-20,2020-11-26,6,2020,11
20255,2104001,2020-11-27,2020-12-03,6,2020,12
20254,2104001,2020-12-04,2020-12-10,6,2020,12
20477,2106590,2020-11-27,2020-12-03,6,2020,12
1356,2106972,2021-01-01,2021-01-07,6,2021,1
1353,2106972,2021-01-22,2021-01-28,6,2021,1
1354,2106972,2021-01-15,2021-01-21,6,2021,1
1355,2106972,2021-01-08,2021-01-14,6,2021,1
1352,2106972,2021-01-29,2021-02-04,6,2021,2
1358,2106972,2020-12-18,2020-12-24,6,2020,12
1350,2106972,2021-02-12,2021-02-18,6,2021,2
1349,2106972,2021-02-19,2021-02-25,6,2021,2
1348,2106972,2021-02-26,2021-03-04,6,2021,3
1357,2106972,2020-12-25,2020-12-31,6,2020,12
1359,2106972,2020-12-11,2020-12-17,6,2020,12
1360,2106972,2020-12-04,2020-12-10,6,2020,12
1351,2106972,2021-02-05,2021-02-11,6,2021,2
20478,2107233,2020-12-04,2020-12-10,6,2020,12
20479,2107233,2020-11-27,2020-12-03,6,2020,12
17232,2107234,2020-11-27,2020-12-03,6,2020,12
20482,2107235,2020-11-27,2020-12-03,6,2020,12
1409,2107236,2020-11-27,2020-12-03,6,2020,12
17408,2107262,2020-12-04,2020-12-10,6,2020,12
21488,2107265,2020-12-04,2020-12-10,6,2020,12
763,2112479,2020-12-18,2020-12-24,6,2020,12
17251,2112559,2020-12-04,2020-12-10,6,2020,12
21497,2114533,2020-12-18,2020-12-24,6,2020,12
21498,2114533,2020-12-11,2020-12-17,6,2020,12
828,2115769,2020-12-11,2020-12-17,6,2020,12
848,2115805,2021-01-29,2021-02-04,6,2021,2
843,2115877,2021-03-19,2021-03-25,6,2021,3
842,2115877,2021-03-26,2021-04-01,6,2021,4
836,2115877,2021-01-22,2021-01-28,6,2021,1
840,2115877,2020-12-25,2020-12-31,6,2020,12
839,2115877,2021-01-01,2021-01-07,6,2021,1
838,2115877,2021-01-08,2021-01-14,6,2021,1
837,2115877,2021-01-15,2021-01-21,6,2021,1
835,2115877,2021-01-29,2021-02-04,6,2021,2
841,2115877,2020-12-18,2020-12-24,6,2020,12
833,2115877,2021-02-12,2021-02-18,6,2021,2
832,2115877,2021-02-19,2021-02-25,6,2021,2
834,2115877,2021-02-05,2021-02-11,6,2021,2
830,2115877,2021-03-05,2021-03-11,6,2021,3
829,2115877,2021-03-12,2021-03-18,6,2021,3
831,2115877,2021-02-26,2021-03-04,6,2021,3
16120,2115928,2020-12-18,2020-12-24,6,2020,12
844,2117624,2020-12-18,2020-12-24,6,2020,12
847,2121641,2020-12-18,2020-12-24,6,2020,12
846,2121641,2020-12-25,2020-12-31,6,2020,12
845,2121641,2021-01-08,2021-01-14,6,2021,1
638,2121642,2020-12-18,2020-12-24,6,2020,12
641,2122865,2020-12-25,2020-12-31,6,2020,12
640,2122865,2021-01-08,2021-01-14,6,2021,1
643,2125915,2020-12-25,2020-12-31,6,2020,12
653,2132686,2021-01-29,2021-02-04,6,2021,2
652,2132686,2021-02-05,2021-02-11,6,2021,2
654,2132686,2021-01-22,2021-01-28,6,2021,1
650,2132686,2021-02-19,2021-02-25,6,2021,2
651,2132686,2021-02-12,2021-02-18,6,2021,2
655,2132686,2021-01-15,2021-01-21,6,2021,1
648,2132686,2021-03-05,2021-03-11,6,2021,3
647,2132686,2021-03-12,2021-03-18,6,2021,3
656,2132686,2021-01-08,2021-01-14,6,2021,1
649,2132686,2021-02-26,2021-03-04,6,2021,3
666,2136753,2021-01-29,2021-02-04,6,2021,2
667,2136753,2021-01-22,2021-01-28,6,2021,1
668,2136753,2021-01-15,2021-01-21,6,2021,1
669,2136753,2021-01-08,2021-01-14,6,2021,1
670,2136754,2021-01-08,2021-01-14,6,2021,1
672,2136756,2021-01-08,2021-01-14,6,2021,1
981,2137134,2021-01-15,2021-01-21,6,2021,1
980,2137134,2021-01-22,2021-01-28,6,2021,1
979,2137134,2021-01-29,2021-02-04,6,2021,2
977,2137134,2021-02-12,2021-02-18,6,2021,2
976,2137134,2021-02-19,2021-02-25,6,2021,2
978,2137134,2021-02-05,2021-02-11,6,2021,2
898,2138321,2021-02-05,2021-02-11,6,2021,2
897,2138321,2021-02-12,2021-02-18,6,2021,2
901,2138321,2021-01-15,2021-01-21,6,2021,1
895,2138321,2021-02-26,2021-03-04,6,2021,3
900,2138321,2021-01-22,2021-01-28,6,2021,1
899,2138321,2021-01-29,2021-02-04,6,2021,2
896,2138321,2021-02-19,2021-02-25,6,2021,2
862,2139630,2021-01-15,2021-01-21,6,2021,1
866,2139927,2021-01-22,2021-01-28,6,2021,1
867,2139927,2021-01-15,2021-01-21,6,2021,1
871,2139941,2021-01-15,2021-01-21,6,2021,1
870,2139941,2021-01-22,2021-01-28,6,2021,1
892,2139991,2021-01-15,2021-01-21,6,2021,1
914,2141507,2021-01-22,2021-01-28,6,2021,1
852,2141759,2021-01-15,2021-01-21,6,2021,1
10086,2141782,2021-01-15,2021-01-21,6,2021,1
863,2142021,2021-01-22,2021-01-28,6,2021,1
4538,2142155,2021-01-29,2021-02-04,6,2021,2
4539,2142155,2021-01-22,2021-01-28,6,2021,1
885,2142556,2021-04-23,2021-04-29,6,2021,4
875,2142556,2021-02-19,2021-02-25,6,2021,2
889,2142556,2021-03-26,2021-04-01,6,2021,4
890,2142556,2021-03-19,2021-03-25,6,2021,3
877,2142556,2021-02-05,2021-02-11,6,2021,2
879,2142556,2021-01-22,2021-01-28,6,2021,1
880,2142556,2021-05-28,2021-06-03,6,2021,6
876,2142556,2021-02-12,2021-02-18,6,2021,2
884,2142556,2021-04-30,2021-05-06,6,2021,5
888,2142556,2021-04-02,2021-04-08,6,2021,4
882,2142556,2021-05-14,2021-05-20,6,2021,5
874,2142556,2021-02-26,2021-03-04,6,2021,3
873,2142556,2021-03-05,2021-03-11,6,2021,3
872,2142556,2021-03-12,2021-03-18,6,2021,3
887,2142556,2021-04-09,2021-04-15,6,2021,4
886,2142556,2021-04-16,2021-04-22,6,2021,4
883,2142556,2021-05-07,2021-05-13,6,2021,5
881,2142556,2021-05-21,2021-05-27,6,2021,5
878,2142556,2021-01-29,2021-02-04,6,2021,2
893,2143251,2021-01-29,2021-02-04,6,2021,2
894,2143251,2021-01-22,2021-01-28,6,2021,1
854,2144500,2021-05-07,2021-05-13,6,2021,5
861,2144500,2021-03-19,2021-03-25,6,2021,3
855,2144500,2021-04-30,2021-05-06,6,2021,5
856,2144500,2021-04-23,2021-04-29,6,2021,4
857,2144500,2021-04-16,2021-04-22,6,2021,4
858,2144500,2021-04-09,2021-04-15,6,2021,4
860,2144500,2021-03-26,2021-04-01,6,2021,4
859,2144500,2021-04-02,2021-04-08,6,2021,4
818,2144769,2021-01-22,2021-01-28,6,2021,1
476,2145022,2021-04-02,2021-04-08,6,2021,4
475,2145022,2021-04-09,2021-04-15,6,2021,4
474,2145022,2021-04-16,2021-04-22,6,2021,4
473,2145022,2021-04-23,2021-04-29,6,2021,4
468,2145022,2021-05-28,2021-06-03,6,2021,6
471,2145022,2021-05-07,2021-05-13,6,2021,5
470,2145022,2021-05-14,2021-05-20,6,2021,5
477,2145022,2021-03-26,2021-04-01,6,2021,4
466,2145022,2021-02-05,2021-02-11,6,2021,2
465,2145022,2021-02-12,2021-02-18,6,2021,2
472,2145022,2021-04-30,2021-05-06,6,2021,5
469,2145022,2021-05-21,2021-05-27,6,2021,5
478,2145022,2021-03-19,2021-03-25,6,2021,3
467,2145022,2021-01-29,2021-02-04,6,2021,2
462,2145022,2021-03-05,2021-03-11,6,2021,3
461,2145022,2021-03-12,2021-03-18,6,2021,3
463,2145022,2021-02-26,2021-03-04,6,2021,3
464,2145022,2021-02-19,2021-02-25,6,2021,2
823,2145642,2021-02-19,2021-02-25,6,2021,2
827,2145642,2021-05-21,2021-05-27,6,2021,5
826,2145642,2021-01-29,2021-02-04,6,2021,2
825,2145642,2021-02-05,2021-02-11,6,2021,2
824,2145642,2021-02-12,2021-02-18,6,2021,2
2605,2145645,2021-01-29,2021-02-04,6,2021,2
2604,2145645,2021-02-05,2021-02-11,6,2021,2
2603,2145645,2021-02-12,2021-02-18,6,2021,2
689,2145659,2021-02-05,2021-02-11,6,2021,2
690,2145659,2021-01-29,2021-02-04,6,2021,2
691,2146160,2021-02-26,2021-03-04,6,2021,3
693,2146160,2021-02-05,2021-02-11,6,2021,2
692,2146160,2021-02-12,2021-02-18,6,2021,2
622,2146626,2021-02-19,2021-02-25,6,2021,2
623,2146626,2021-02-12,2021-02-18,6,2021,2
624,2146626,2021-02-05,2021-02-11,6,2021,2
1361,2146656,2021-01-29,2021-02-04,6,2021,2
642,2146658,2021-03-05,2021-03-11,6,2021,3
631,2146696,2021-02-26,2021-03-04,6,2021,3
632,2146696,2021-02-19,2021-02-25,6,2021,2
633,2146696,2021-02-12,2021-02-18,6,2021,2
634,2146696,2021-02-05,2021-02-11,6,2021,2
635,2146696,2021-03-19,2021-03-25,6,2021,3
630,2146696,2021-03-05,2021-03-11,6,2021,3
629,2146696,2021-03-12,2021-03-18,6,2021,3
637,2146757,2021-02-05,2021-02-11,6,2021,2
639,2147113,2021-02-05,2021-02-11,6,2021,2
681,2148637,2021-02-12,2021-02-18,6,2021,2
688,2148939,2021-02-05,2021-02-11,6,2021,2
950,2150327,2021-02-12,2021-02-18,6,2021,2
949,2150327,2021-02-19,2021-02-25,6,2021,2
957,2151386,2021-03-12,2021-03-18,6,2021,3
958,2151386,2021-03-05,2021-03-11,6,2021,3
959,2151386,2021-02-26,2021-03-04,6,2021,3
961,2151386,2021-02-12,2021-02-18,6,2021,2
960,2151386,2021-02-19,2021-02-25,6,2021,2
849,2151387,2021-02-12,2021-02-18,6,2021,2
853,2151388,2021-02-12,2021-02-18,6,2021,2
864,2154477,2021-02-26,2021-03-04,6,2021,3
869,2154611,2021-03-05,2021-03-11,6,2021,3
891,2154613,2021-02-19,2021-02-25,6,2021,2
913,2154722,2021-02-19,2021-02-25,6,2021,2
911,2154722,2021-03-05,2021-03-11,6,2021,3
912,2154722,2021-02-26,2021-03-04,6,2021,3
910,2154722,2021-03-12,2021-03-18,6,2021,3
917,2154771,2021-02-26,2021-03-04,6,2021,3
918,2154771,2021-02-19,2021-02-25,6,2021,2
921,2154772,2021-02-19,2021-02-25,6,2021,2
21437,2156056,2021-03-12,2021-03-18,6,2021,3
21461,2156056,2021-03-19,2021-03-25,6,2021,3
21460,2156056,2021-03-26,2021-04-01,6,2021,4
21459,2156056,2021-04-02,2021-04-08,6,2021,4
21458,2156056,2021-04-09,2021-04-15,6,2021,4
21457,2156056,2021-04-16,2021-04-22,6,2021,4
21456,2156056,2021-04-23,2021-04-29,6,2021,4
21455,2156056,2021-04-30,2021-05-06,6,2021,5
21454,2156056,2021-05-07,2021-05-13,6,2021,5
21452,2156056,2021-05-21,2021-05-27,6,2021,5
21451,2156056,2021-05-28,2021-06-03,6,2021,6
21450,2156056,2021-06-04,2021-06-10,6,2021,6
21449,2156056,2021-06-11,2021-06-17,6,2021,6
21448,2156056,2021-06-18,2021-06-24,6,2021,6
21453,2156056,2021-05-14,2021-05-20,6,2021,5
21446,2156056,2021-07-02,2021-07-08,6,2021,7
21439,2156056,2021-02-26,2021-03-04,6,2021,3
21447,2156056,2021-06-25,2021-07-01,6,2021,7
21438,2156056,2021-03-05,2021-03-11,6,2021,3
21441,2156056,2021-08-06,2021-08-12,6,2021,8
21442,2156056,2021-07-30,2021-08-05,6,2021,8
21440,2156056,2021-08-13,2021-08-19,6,2021,8
21443,2156056,2021-07-23,2021-07-29,6,2021,7
21444,2156056,2021-07-16,2021-07-22,6,2021,7
21445,2156056,2021-07-09,2021-07-15,6,2021,7
973,2157640,2021-03-12,2021-03-18,6,2021,3
974,2157640,2021-03-05,2021-03-11,6,2021,3
975,2157640,2021-02-26,2021-03-04,6,2021,3
1393,2158362,2021-03-26,2021-04-01,6,2021,4
1391,2158362,2021-04-09,2021-04-15,6,2021,4
1394,2158362,2021-03-19,2021-03-25,6,2021,3
1390,2158362,2021-04-16,2021-04-22,6,2021,4
1389,2158362,2021-04-23,2021-04-29,6,2021,4
1392,2158362,2021-04-02,2021-04-08,6,2021,4
1385,2158362,2021-03-12,2021-03-18,6,2021,3
1388,2158362,2021-04-30,2021-05-06,6,2021,5
1387,2158362,2021-02-26,2021-03-04,6,2021,3
1386,2158362,2021-03-05,2021-03-11,6,2021,3
21482,2158363,2021-02-26,2021-03-04,6,2021,3
10405,2158368,2021-03-26,2021-04-01,6,2021,4
10400,2158368,2021-03-12,2021-03-18,6,2021,3
10403,2158368,2021-04-09,2021-04-15,6,2021,4
10402,2158368,2021-04-16,2021-04-22,6,2021,4
10401,2158368,2021-03-05,2021-03-11,6,2021,3
10406,2158368,2021-03-19,2021-03-25,6,2021,3
10404,2158368,2021-04-02,2021-04-08,6,2021,4
21511,2158551,2021-03-05,2021-03-11,6,2021,3
21512,2160716,2021-03-12,2021-03-18,6,2021,3
21513,2160716,2021-03-19,2021-03-25,6,2021,3
21583,2161213,2021-03-05,2021-03-11,6,2021,3
21548,2161470,2021-03-19,2021-03-25,6,2021,3
21547,2161470,2021-03-12,2021-03-18,6,2021,3
1200,2161489,2021-03-05,2021-03-11,6,2021,3
1199,2161489,2021-03-12,2021-03-18,6,2021,3
21490,2161873,2021-03-19,2021-03-25,6,2021,3
21489,2161873,2021-03-12,2021-03-18,6,2021,3
1445,2162428,2021-03-12,2021-03-18,6,2021,3
1446,2162428,2021-03-26,2021-04-01,6,2021,4
1447,2162428,2021-03-19,2021-03-25,6,2021,3
21526,2163790,2021-03-19,2021-03-25,6,2021,3
21520,2163790,2021-04-30,2021-05-06,6,2021,5
21521,2163790,2021-04-23,2021-04-29,6,2021,4
21522,2163790,2021-04-16,2021-04-22,6,2021,4
21523,2163790,2021-04-09,2021-04-15,6,2021,4
21519,2163790,2021-03-12,2021-03-18,6,2021,3
21525,2163790,2021-03-26,2021-04-01,6,2021,4
21524,2163790,2021-04-02,2021-04-08,6,2021,4
20828,2163792,2021-03-12,2021-03-18,6,2021,3
21533,2165812,2021-04-02,2021-04-08,6,2021,4
21534,2165812,2021-03-26,2021-04-01,6,2021,4
21535,2165812,2021-03-19,2021-03-25,6,2021,3
1453,2165968,2021-03-26,2021-04-01,6,2021,4
21487,2166046,2021-03-19,2021-03-25,6,2021,3
1456,2166049,2021-03-19,2021-03-25,6,2021,3
1309,2166053,2021-03-19,2021-03-25,6,2021,3
21331,2166571,2021-04-09,2021-04-15,6,2021,4
21330,2166571,2021-04-16,2021-04-22,6,2021,4
21332,2166571,2021-04-02,2021-04-08,6,2021,4
21333,2166571,2021-03-26,2021-04-01,6,2021,4
1087,2166748,2021-04-09,2021-04-15,6,2021,4
1325,2166911,2021-03-26,2021-04-01,6,2021,4
20697,2167617,2021-04-09,2021-04-15,6,2021,4
20699,2167617,2021-03-26,2021-04-01,6,2021,4
20698,2167617,2021-04-02,2021-04-08,6,2021,4
20723,2168431,2021-05-21,2021-05-27,6,2021,5
20717,2168431,2021-07-23,2021-07-29,6,2021,7
20718,2168431,2021-06-25,2021-07-01,6,2021,7
20719,2168431,2021-06-18,2021-06-24,6,2021,6
20720,2168431,2021-06-11,2021-06-17,6,2021,6
20721,2168431,2021-06-04,2021-06-10,6,2021,6
20722,2168431,2021-05-28,2021-06-03,6,2021,6
20724,2168431,2021-05-14,2021-05-20,6,2021,5
20752,2168433,2021-04-02,2021-04-08,6,2021,4
20753,2168433,2021-03-26,2021-04-01,6,2021,4
20751,2168701,2021-04-02,2021-04-08,6,2021,4
21063,2169042,2021-06-25,2021-07-01,6,2021,7
21074,2169042,2021-04-09,2021-04-15,6,2021,4
21073,2169042,2021-04-16,2021-04-22,6,2021,4
21072,2169042,2021-04-23,2021-04-29,6,2021,4
21071,2169042,2021-04-30,2021-05-06,6,2021,5
21068,2169042,2021-05-21,2021-05-27,6,2021,5
21069,2169042,2021-05-14,2021-05-20,6,2021,5
21075,2169042,2021-04-02,2021-04-08,6,2021,4
21067,2169042,2021-05-28,2021-06-03,6,2021,6
21066,2169042,2021-06-04,2021-06-10,6,2021,6
21065,2169042,2021-06-11,2021-06-17,6,2021,6
21064,2169042,2021-06-18,2021-06-24,6,2021,6
21070,2169042,2021-05-07,2021-05-13,6,2021,5
819,2169066,2021-05-07,2021-05-13,6,2021,5
820,2169066,2021-04-30,2021-05-06,6,2021,5
821,2169066,2021-04-23,2021-04-29,6,2021,4
822,2169066,2021-04-16,2021-04-22,6,2021,4
956,2170106,2021-04-02,2021-04-08,6,2021,4
955,2170106,2021-04-09,2021-04-15,6,2021,4
954,2170106,2021-05-21,2021-05-27,6,2021,5
919,2170244,2021-04-02,2021-04-08,6,2021,4
4604,2170245,2021-04-02,2021-04-08,6,2021,4
947,2171923,2021-04-16,2021-04-22,6,2021,4
948,2171923,2021-04-09,2021-04-15,6,2021,4
944,2172124,2021-04-23,2021-04-29,6,2021,4
946,2172124,2021-04-09,2021-04-15,6,2021,4
945,2172124,2021-04-16,2021-04-22,6,2021,4
951,2172171,2021-04-09,2021-04-15,6,2021,4
920,2172894,2021-04-16,2021-04-22,6,2021,4
942,2172924,2021-04-23,2021-04-29,6,2021,4
922,2172924,2021-09-10,2021-09-16,6,2021,9
923,2172924,2021-09-03,2021-09-09,6,2021,9
924,2172924,2021-08-27,2021-09-02,6,2021,9
925,2172924,2021-08-20,2021-08-26,6,2021,8
926,2172924,2021-08-13,2021-08-19,6,2021,8
927,2172924,2021-08-06,2021-08-12,6,2021,8
928,2172924,2021-07-30,2021-08-05,6,2021,8
929,2172924,2021-07-23,2021-07-29,6,2021,7
930,2172924,2021-07-16,2021-07-22,6,2021,7
943,2172924,2021-04-16,2021-04-22,6,2021,4
931,2172924,2021-07-09,2021-07-15,6,2021,7
933,2172924,2021-06-25,2021-07-01,6,2021,7
934,2172924,2021-06-18,2021-06-24,6,2021,6
935,2172924,2021-06-11,2021-06-17,6,2021,6
936,2172924,2021-06-04,2021-06-10,6,2021,6
937,2172924,2021-05-28,2021-06-03,6,2021,6
938,2172924,2021-05-21,2021-05-27,6,2021,5
939,2172924,2021-05-14,2021-05-20,6,2021,5
940,2172924,2021-05-07,2021-05-13,6,2021,5
941,2172924,2021-04-30,2021-05-06,6,2021,5
932,2172924,2021-07-02,2021-07-08,6,2021,7
9939,2173353,2021-04-09,2021-04-15,6,2021,4
868,2173384,2021-04-16,2021-04-22,6,2021,4
9772,2173680,2021-05-07,2021-05-13,6,2021,5
9769,2173680,2021-05-28,2021-06-03,6,2021,6
9770,2173680,2021-05-21,2021-05-27,6,2021,5
9771,2173680,2021-05-14,2021-05-20,6,2021,5
9773,2173680,2021-04-30,2021-05-06,6,2021,5
9774,2173680,2021-04-23,2021-04-29,6,2021,4
9775,2173680,2021-04-16,2021-04-22,6,2021,4
9895,2173988,2021-06-11,2021-06-17,6,2021,6
9896,2173988,2021-06-04,2021-06-10,6,2021,6
9901,2173988,2021-04-30,2021-05-06,6,2021,5
9898,2173988,2021-05-21,2021-05-27,6,2021,5
9897,2173988,2021-05-28,2021-06-03,6,2021,6
9903,2173988,2021-04-16,2021-04-22,6,2021,4
9902,2173988,2021-04-23,2021-04-29,6,2021,4
9900,2173988,2021-05-07,2021-05-13,6,2021,5
9899,2173988,2021-05-14,2021-05-20,6,2021,5
908,2174528,2021-04-16,2021-04-22,6,2021,4
907,2174528,2021-04-23,2021-04-29,6,2021,4
906,2174528,2021-04-30,2021-05-06,6,2021,5
905,2174528,2021-05-07,2021-05-13,6,2021,5
904,2174528,2021-05-14,2021-05-20,6,2021,5
903,2174528,2021-05-21,2021-05-27,6,2021,5
902,2174528,2021-05-28,2021-06-03,6,2021,6
909,2175276,2021-05-07,2021-05-13,6,2021,5
915,2175564,2021-04-16,2021-04-22,6,2021,4
916,2175565,2021-04-16,2021-04-22,6,2021,4
1021,2175710,2021-04-23,2021-04-29,6,2021,4
984,2175891,2021-04-30,2021-05-06,6,2021,5
985,2175891,2021-04-23,2021-04-29,6,2021,4
992,2177127,2021-04-23,2021-04-29,6,2021,4
986,2177954,2021-05-28,2021-06-03,6,2021,6
988,2177954,2021-05-14,2021-05-20,6,2021,5
987,2177954,2021-05-21,2021-05-27,6,2021,5
989,2177954,2021-05-07,2021-05-13,6,2021,5
990,2177954,2021-04-30,2021-05-06,6,2021,5
1005,2177961,2021-05-28,2021-06-03,6,2021,6
999,2177961,2021-07-09,2021-07-15,6,2021,7
1004,2177961,2021-06-04,2021-06-10,6,2021,6
1002,2177961,2021-06-18,2021-06-24,6,2021,6
1000,2177961,2021-07-02,2021-07-08,6,2021,7
1006,2177961,2021-05-21,2021-05-27,6,2021,5
1001,2177961,2021-06-25,2021-07-01,6,2021,7
1003,2177961,2021-06-11,2021-06-17,6,2021,6
998,2177961,2021-07-16,2021-07-22,6,2021,7
1007,2177961,2021-05-14,2021-05-20,6,2021,5
996,2177961,2021-07-30,2021-08-05,6,2021,8
995,2177961,2021-08-06,2021-08-12,6,2021,8
1008,2177961,2021-05-07,2021-05-13,6,2021,5
1009,2177961,2021-04-30,2021-05-06,6,2021,5
993,2177961,2021-08-20,2021-08-26,6,2021,8
997,2177961,2021-07-23,2021-07-29,6,2021,7
994,2177961,2021-08-13,2021-08-19,6,2021,8
991,2178064,2021-04-23,2021-04-29,6,2021,4
1010,2178067,2021-04-23,2021-04-29,6,2021,4
1020,2178069,2021-04-23,2021-04-29,6,2021,4
1026,2178201,2021-09-10,2021-09-16,6,2021,9
1027,2179969,2021-05-07,2021-05-13,6,2021,5
1028,2180204,2021-05-14,2021-05-20,6,2021,5
1029,2180204,2021-05-07,2021-05-13,6,2021,5
1030,2180537,2021-04-30,2021-05-06,6,2021,5
9485,2180613,2021-05-07,2021-05-13,6,2021,5
1014,2180614,2021-06-11,2021-06-17,6,2021,6
1013,2180614,2021-06-18,2021-06-24,6,2021,6
1019,2180614,2021-05-07,2021-05-13,6,2021,5
1018,2180614,2021-05-14,2021-05-20,6,2021,5
1015,2180614,2021-06-04,2021-06-10,6,2021,6
1012,2180614,2021-06-25,2021-07-01,6,2021,7
1011,2180614,2021-07-02,2021-07-08,6,2021,7
1016,2180614,2021-05-28,2021-06-03,6,2021,6
1017,2180614,2021-05-21,2021-05-27,6,2021,5
1025,2180824,2021-05-07,2021-05-13,6,2021,5
9182,2182801,2021-05-07,2021-05-13,6,2021,5
982,2182875,2021-05-07,2021-05-13,6,2021,5
850,2183232,2021-05-21,2021-05-27,6,2021,5
851,2183232,2021-05-14,2021-05-20,6,2021,5
952,2183256,2021-05-14,2021-05-20,6,2021,5
953,2183256,2021-05-07,2021-05-13,6,2021,5
983,2183843,2021-06-18,2021-06-24,6,2021,6
962,2185194,2021-07-23,2021-07-29,6,2021,7
967,2185194,2021-06-18,2021-06-24,6,2021,6
968,2185194,2021-06-11,2021-06-17,6,2021,6
969,2185194,2021-06-04,2021-06-10,6,2021,6
970,2185194,2021-05-28,2021-06-03,6,2021,6
965,2185194,2021-07-02,2021-07-08,6,2021,7
964,2185194,2021-07-09,2021-07-15,6,2021,7
963,2185194,2021-07-16,2021-07-22,6,2021,7
972,2185194,2021-05-14,2021-05-20,6,2021,5
966,2185194,2021-06-25,2021-07-01,6,2021,7
971,2185194,2021-05-21,2021-05-27,6,2021,5
671,2185200,2021-05-14,2021-05-20,6,2021,5
679,2185203,2021-05-14,2021-05-20,6,2021,5
22712,2185314,2021-07-02,2021-07-08,6,2021,7
22713,2185314,2021-06-25,2021-07-01,6,2021,7
22714,2185314,2021-06-18,2021-06-24,6,2021,6
22710,2185314,2021-07-16,2021-07-22,6,2021,7
22715,2185314,2021-06-11,2021-06-17,6,2021,6
