LIED_ID,POSITION,DATUM_VON,DATUM_BIS
702,20,1981-03-16,1981-03-22
15356,19,1981-03-23,1981-03-29
11933,34,1981-04-13,1981-04-19
43862,50,1981-04-27,1981-05-03
53557,36,1981-06-08,1981-06-14
7358,41,1981-06-08,1981-06-14
17501,3,1981-06-29,1981-07-05
757,6,1981-06-29,1981-07-05
3410,25,1997-03-03,1997-03-09
3338,33,1997-03-24,1997-03-30
22492,37,1999-08-16,1999-08-22
4003,38,1999-08-16,1999-08-22
3989,22,1999-08-23,1999-08-29
61826,43,1999-08-23,1999-08-29
61826,49,1999-09-06,1999-09-12
4001,13,1999-09-20,1999-09-26
4003,49,1999-10-04,1999-10-10
4024,6,1999-10-18,1999-10-24
30608,18,1999-10-18,1999-10-24
4024,1,1999-10-25,1999-10-31
4035,7,1999-11-01,1999-11-07
30608,17,1999-11-01,1999-11-07
12009,41,1999-11-08,1999-11-14
4024,1,1999-11-15,1999-11-21
4055,15,1999-11-15,1999-11-21
30608,28,1999-11-15,1999-11-21
4055,12,1999-11-29,1999-12-05
4001,28,1999-11-29,1999-12-05
4035,10,1999-12-06,1999-12-12
4024,4,1999-12-13,1999-12-19
4057,3,1999-12-20,1999-12-26
4048,8,1999-12-20,1999-12-26
4035,15,1999-12-20,1999-12-26
4031,29,1999-12-27,2000-01-09
4118,29,2000-01-10,2000-01-16
7219,3,1991-05-27,1991-06-02
7219,24,1991-06-17,1991-06-23
12728,18,1991-07-15,1991-07-21
1558014,47,2016-10-21,2016-10-27
1587055,22,2016-11-04,2016-11-10
1592131,39,2016-11-04,2016-11-10
1588665,12,2016-11-18,2016-11-24
1587055,38,2016-11-25,2016-12-01
1422229,35,2016-12-02,2016-12-08
1615393,42,2016-12-02,2016-12-08
1615720,26,2016-12-09,2016-12-15
1422229,40,2016-12-09,2016-12-15
1559702,2,2016-12-16,2016-12-22
1618335,47,2016-12-16,2016-12-22
1619865,36,2016-12-23,2016-12-29
1565584,24,2017-01-06,2017-01-12
1559702,5,2017-01-13,2017-01-19
1615388,30,2017-01-20,2017-01-26
1588665,16,2017-01-27,2017-02-02
1571054,34,2017-01-27,2017-02-02
1596608,30,2017-02-03,2017-02-09
1422229,43,2017-02-03,2017-02-09
1618390,39,2017-02-10,2017-02-16
1422229,48,2017-02-10,2017-02-16
1588665,22,2017-03-03,2017-03-09
2368,50,1992-04-06,1992-04-12
16805,48,1992-05-11,1992-05-17
1671245,22,2017-06-30,2017-07-06
1559698,26,2017-06-30,2017-07-06
1671245,26,2017-07-14,2017-07-20
1646009,50,2017-07-14,2017-07-20
1678559,47,2017-07-21,2017-07-27
1559698,25,2017-07-28,2017-08-03
1678544,10,2017-08-11,2017-08-17
1671245,32,2017-08-11,2017-08-17
1665123,36,2017-08-11,2017-08-17
1688674,6,2017-09-01,2017-09-07
1660856,36,2017-09-15,2017-09-21
1696096,31,2017-09-29,2017-10-05
1696095,40,2017-09-29,2017-10-05
1698101,29,2017-10-06,2017-10-12
1699452,43,2017-10-06,2017-10-12
1687161,50,2017-10-27,2017-11-02
1699550,1,2017-11-24,2017-11-30
1692827,15,2017-12-01,2017-12-07
1706278,39,2017-12-01,2017-12-07
1716967,24,2017-12-08,2017-12-14
1701336,48,2017-12-08,2017-12-14
17507,44,1981-07-13,1981-07-19
17507,41,1981-07-20,1981-07-26
17502,49,1981-07-20,1981-07-26
753,24,1981-07-27,1981-08-02
760,5,1981-08-17,1981-08-23
757,13,1981-08-17,1981-08-23
17504,21,1981-08-24,1981-08-30
41211,28,1981-08-24,1981-08-30
17507,34,1981-08-24,1981-08-30
757,28,1981-09-07,1981-09-13
41211,43,1981-09-07,1981-09-13
14870,16,1981-10-12,1981-10-18
7324,43,1984-10-29,1984-11-04
10822,40,1984-11-12,1984-11-18
7923,37,1984-11-19,1984-11-25
1169,12,1984-12-10,1984-12-16
1242,41,1985-02-25,1985-03-03
9800,42,1985-02-25,1985-03-03
7927,49,1985-03-04,1985-03-10
7927,49,1985-03-18,1985-03-24
83134,50,1985-04-08,1985-04-14
9800,43,1985-04-15,1985-04-21
8603,29,1985-05-20,1985-05-26
17517,25,1985-07-01,1985-07-07
911,18,1983-02-07,1983-02-13
869,44,1983-02-07,1983-02-13
13050,41,1983-02-14,1983-02-20
869,47,1983-02-14,1983-02-20
916,1,1983-02-21,1983-02-27
893,27,1983-02-21,1983-02-27
13050,38,1983-02-21,1983-02-27
932,6,1983-03-07,1983-03-13
7326,11,1983-03-07,1983-03-13
893,35,1983-03-07,1983-03-13
932,24,1983-04-18,1983-04-24
50198,47,1983-04-25,1983-05-01
7261,2,1983-05-23,1983-05-29
7322,45,1983-06-06,1983-06-12
8322,26,1983-06-27,1983-07-03
946,20,1983-07-04,1983-07-10
966,26,1983-07-04,1983-07-10
105990,45,1983-07-11,1983-07-17
966,1,1983-08-08,1983-08-14
985,41,1983-09-19,1983-09-25
7341,50,1983-09-26,1983-10-02
177829,50,1983-10-10,1983-10-16
1014,28,1983-10-17,1983-10-23
1013,48,1983-10-17,1983-10-23
1625618,49,2017-03-24,2017-03-30
1648803,41,2017-03-31,2017-04-06
1650970,33,2017-04-21,2017-04-27
1646359,36,2017-05-05,2017-05-11
1588665,37,2017-05-05,2017-05-11
1588665,43,2017-05-12,2017-05-18
1646009,12,2017-05-19,2017-05-25
1646009,14,2017-05-26,2017-06-01
1656035,8,2017-06-02,2017-06-08
1663333,50,2017-06-02,2017-06-08
1559698,30,2017-06-09,2017-06-15
1668701,22,2017-06-16,2017-06-22
1646009,30,2017-06-16,2017-06-22
1667538,40,2017-06-16,2017-06-22
7337,16,1982-08-30,1982-09-05
9243,17,1982-08-30,1982-09-05
35582,30,1982-08-30,1982-09-05
869,1,1982-09-13,1982-09-19
12067,48,1982-09-13,1982-09-19
18744,18,1982-09-20,1982-09-26
15425,48,1982-09-20,1982-09-26
7320,3,1982-09-27,1982-10-03
9243,28,1982-09-27,1982-10-03
26755,11,1982-10-04,1982-10-10
7331,36,1982-10-11,1982-10-17
35582,38,1982-10-11,1982-10-17
883,8,1982-10-18,1982-10-24
104088,48,1982-10-18,1982-10-24
883,6,1982-10-25,1982-10-31
104088,44,1982-10-25,1982-10-31
864,29,1982-11-08,1982-11-14
7329,14,1982-12-13,1982-12-19
20402,18,1982-12-13,1982-12-19
932,26,1982-12-20,1982-12-26
9243,47,1982-12-20,1982-12-26
7320,15,1982-12-27,1983-01-02
20865,34,1982-12-27,1983-01-02
7320,13,1983-01-03,1983-01-09
893,14,1983-01-10,1983-01-16
157452,30,1983-01-10,1983-01-16
932,38,1983-01-10,1983-01-16
916,2,1983-01-24,1983-01-30
157452,34,1983-01-24,1983-01-30
922,44,1983-01-24,1983-01-30
18752,45,1983-01-31,1983-02-06
916,1,1983-02-14,1983-02-20
15804,9,1983-02-14,1983-02-20
911,16,1983-02-21,1983-02-27
7329,17,1983-02-21,1983-02-27
932,7,1983-03-14,1983-03-20
15804,11,1983-03-14,1983-03-20
50198,44,1983-03-21,1983-03-27
916,2,1983-03-28,1983-04-03
916,4,1983-04-11,1983-04-17
7322,23,1983-04-11,1983-04-17
7340,24,1983-04-11,1983-04-17
15804,16,1983-04-18,1983-04-24
15804,42,1983-04-25,1983-05-01
7340,45,1983-05-02,1983-05-08
941,50,1983-05-02,1983-05-08
17510,18,1983-05-09,1983-05-15
1696575,35,2017-12-22,2017-12-28
1718524,36,2017-12-22,2017-12-28
1688674,46,2017-12-29,2018-01-04
1717151,30,2018-01-05,2018-01-11
1699550,2,2018-01-12,2018-01-18
1717151,25,2018-01-12,2018-01-18
1699550,2,2018-02-02,2018-02-08
1692827,38,2018-02-09,2018-02-15
1734805,27,2018-02-16,2018-02-22
1716974,22,2018-03-02,2018-03-08
1732408,37,2018-03-09,2018-03-15
1741952,39,2018-03-16,2018-03-22
966,17,1983-10-03,1983-10-09
115226,46,1983-10-03,1983-10-09
1014,15,1983-10-24,1983-10-30
223963,27,1983-10-24,1983-10-30
1013,42,1983-10-31,1983-11-06
26893,38,1983-11-07,1983-11-13
26893,50,1983-11-21,1983-11-27
223963,31,1983-12-05,1983-12-11
1034,8,1984-02-06,1984-02-12
7336,48,1984-02-20,1984-02-26
8600,25,1984-03-19,1984-03-25
1090,44,1984-03-19,1984-03-25
1090,18,1984-03-26,1984-04-01
1034,35,1984-03-26,1984-04-01
15815,34,1984-04-02,1984-04-08
8321,21,1984-04-16,1984-04-22
1090,22,1984-04-23,1984-04-29
8600,37,1984-04-30,1984-05-06
1098,45,1984-06-04,1984-06-10
8603,47,1985-07-08,1985-07-14
43144,49,1985-07-08,1985-07-14
43144,43,1985-08-05,1985-08-11
1378,19,1985-09-02,1985-09-08
14164,13,1985-09-23,1985-09-29
9222,21,1985-09-23,1985-09-29
3657,43,1998-09-21,1998-09-27
835544,7,2011-07-08,2011-07-14
813591,19,2011-07-15,2011-07-21
835544,2,2011-08-05,2011-08-11
868933,28,2011-08-05,2011-08-11
835544,5,2011-09-16,2011-09-22
885167,9,2011-09-30,2011-10-06
888645,44,2011-10-14,2011-10-20
877618,12,2011-10-28,2011-11-03
893905,29,2011-10-28,2011-11-03
890846,33,2011-10-28,2011-11-03
890150,50,2011-11-25,2011-12-01
885167,42,2011-12-09,2011-12-15
852615,29,2012-01-06,2012-01-12
834000,23,2012-01-20,2012-01-26
17539,45,1986-11-03,1986-11-09
17528,33,1986-11-10,1986-11-16
5267,1,2002-09-16,2002-09-22
5317,9,2002-09-16,2002-09-22
5317,6,2002-09-30,2002-10-06
6819,25,2002-10-21,2002-10-27
55071,33,2002-10-28,2002-11-03
97985,24,2002-11-04,2002-11-10
57762,37,2002-12-16,2002-12-22
5410,3,2003-01-13,2003-01-19
5410,3,2003-01-20,2003-01-26
5394,39,2003-01-27,2003-02-02
12015,50,2003-02-24,2003-03-02
5410,30,2003-03-03,2003-03-09
30530,36,2003-03-03,2003-03-09
8549,4,2003-03-17,2003-03-23
5410,41,2003-03-17,2003-03-23
12667,28,2003-03-31,2003-04-06
5510,32,2003-04-21,2003-04-27
17510,16,1983-05-23,1983-05-29
8322,21,1983-05-23,1983-05-29
976,39,1983-05-23,1983-05-29
7332,15,1983-05-30,1983-06-05
7326,49,1983-06-06,1983-06-12
7332,7,1983-06-13,1983-06-19
7261,4,1983-06-20,1983-06-26
976,9,1983-06-27,1983-07-03
962,35,1983-06-27,1983-07-03
976,7,1983-07-11,1983-07-17
7332,15,1983-07-11,1983-07-17
8322,32,1983-07-11,1983-07-17
7338,41,1983-07-11,1983-07-17
14168,46,1983-07-11,1983-07-17
966,2,1983-08-01,1983-08-07
7341,12,1983-08-08,1983-08-14
14168,39,1983-08-08,1983-08-14
1016367,13,2012-06-01,2012-06-07
973268,31,2012-06-01,2012-06-07
970879,44,2012-06-01,2012-06-07
1016367,14,2012-06-29,2012-07-05
1026579,35,2012-06-29,2012-07-05
977738,1,2012-07-06,2012-07-12
973268,50,2012-07-06,2012-07-12
1043927,35,2012-07-20,2012-07-26
977738,11,2012-08-03,2012-08-09
1016367,24,2012-08-03,2012-08-09
1016367,33,2012-08-17,2012-08-23
996662,36,2012-08-17,2012-08-23
977738,14,2012-08-31,2012-09-06
1026579,44,2012-08-31,2012-09-06
1098,41,1984-06-18,1984-06-24
1131,30,1984-06-25,1984-07-01
7324,7,1984-08-13,1984-08-19
7334,41,1984-08-27,1984-09-02
7324,8,1984-09-17,1984-09-23
7334,36,1984-10-01,1984-10-07
686183,47,2010-10-22,2010-10-28
676869,21,2010-11-12,2010-11-18
761341,48,2010-11-26,2010-12-02
745178,29,2010-12-03,2010-12-09
756720,12,2010-12-17,2010-12-23
767934,16,2010-12-17,2010-12-23
642415,43,2011-01-07,2011-01-13
745178,32,2011-01-14,2011-01-20
665166,25,2011-01-28,2011-02-03
760642,11,2011-02-11,2011-02-17
803383,35,2011-02-25,2011-03-03
634558,33,2011-03-18,2011-03-24
787812,46,2011-03-18,2011-03-24
759131,36,2011-03-25,2011-03-31
910293,42,2012-01-27,2012-02-02
966338,43,2012-02-03,2012-02-09
982320,44,2012-03-09,2012-03-15
978178,18,2012-03-23,2012-03-29
965748,40,2012-03-23,2012-03-29
849787,47,2012-03-23,2012-03-29
932553,47,2012-03-30,2012-04-05
996662,7,2012-04-13,2012-04-19
978178,30,2012-04-13,2012-04-19
959425,28,2012-04-20,2012-04-26
970879,18,2012-04-27,2012-05-03
983391,27,2012-04-27,2012-05-03
959425,50,2012-05-11,2012-05-17
1018097,40,2012-06-22,2012-06-28
1038431,29,2012-06-29,2012-07-05
977738,4,2012-07-13,2012-07-19
1018097,50,2012-07-13,2012-07-19
1018097,37,2012-07-27,2012-08-02
1041641,9,2012-08-03,2012-08-09
1058220,25,2012-09-14,2012-09-20
1042747,20,2012-10-05,2012-10-11
1069579,12,2012-10-12,2012-10-18
1063065,29,2012-10-12,2012-10-18
15807,46,1983-11-14,1983-11-20
1014,18,1983-11-21,1983-11-27
23019,36,1983-12-19,1983-12-25
223963,39,1983-12-19,1983-12-25
1034,5,1984-01-02,1984-01-08
1034,5,1984-01-09,1984-01-15
1042,6,1984-01-09,1984-01-15
8600,46,1984-01-23,1984-01-29
1034,8,1984-01-30,1984-02-05
46268,47,1988-02-15,1988-02-21
1535722,15,2016-04-22,2016-04-28
1500562,31,2016-04-22,2016-04-28
1535722,15,2016-05-13,2016-05-19
1549009,15,2016-05-27,2016-06-02
1524721,24,2016-06-03,2016-06-09
1420414,40,2016-06-03,2016-06-09
1459231,21,2016-06-24,2016-06-30
1459231,21,2016-07-01,2016-07-07
1555425,18,2016-07-08,2016-07-14
1558008,37,2016-07-08,2016-07-14
1584732,20,2016-09-16,2016-09-22
1565584,18,2016-09-23,2016-09-29
1592131,26,2016-10-14,2016-10-20
1570624,28,2016-10-14,2016-10-20
1058220,41,2012-09-21,2012-09-27
729580,16,2012-10-05,2012-10-11
1041641,26,2012-10-05,2012-10-11
977738,31,2012-10-05,2012-10-11
932555,47,2012-10-12,2012-10-18
1066619,35,2012-10-19,2012-10-25
1060330,4,2012-10-26,2012-11-01
331071,23,2012-11-30,2012-12-06
1025874,15,2012-12-07,2012-12-13
5727,15,2003-07-21,2003-07-27
5621,2,2003-07-28,2003-08-03
57362,19,2003-07-28,2003-08-03
5727,27,2003-07-28,2003-08-03
5672,39,2003-07-28,2003-08-03
9372,23,2003-08-25,2003-08-31
5731,10,2003-09-01,2003-09-07
5606,24,2003-09-01,2003-09-07
5606,30,2003-09-08,2003-09-14
5786,5,2003-10-13,2003-10-19
7126,32,2003-10-13,2003-10-19
9976,38,2003-11-10,2003-11-16
5906,29,2003-12-01,2003-12-07
5865,1,2003-12-08,2003-12-14
5906,34,2003-12-08,2003-12-14
5914,33,2003-12-22,2004-01-04
5821,36,2003-12-22,2004-01-04
9976,41,2003-12-22,2004-01-04
5737,42,2003-12-22,2004-01-04
5906,46,2003-12-22,2004-01-04
5865,7,2004-01-05,2004-01-11
759131,16,2011-05-20,2011-05-26
748460,47,2011-06-10,2011-06-16
756720,49,2011-06-17,2011-06-23
23935,26,2004-05-17,2004-05-23
24287,46,2004-05-24,2004-05-30
32287,22,2004-06-07,2004-06-13
17247,10,2004-06-14,2004-06-20
6138,12,2004-06-28,2004-07-04
32287,30,2004-06-28,2004-07-04
6200,9,2004-07-26,2004-08-01
23709,50,2004-07-26,2004-08-01
39967,30,2004-08-09,2004-08-15
6232,24,2004-08-16,2004-08-22
45692,16,2004-09-13,2004-09-19
56921,45,2004-09-13,2004-09-19
6232,47,2004-09-13,2004-09-19
23704,8,2004-09-27,2004-10-03
50731,29,2004-09-27,2004-10-03
56921,33,2004-10-11,2004-10-17
6303,7,2004-11-01,2004-11-07
62609,41,2004-11-01,2004-11-07
6200,44,2004-11-01,2004-11-07
6272,47,2004-11-01,2004-11-07
64026,43,2004-11-15,2004-11-21
6367,10,2004-11-22,2004-11-28
1060330,4,2012-11-09,2012-11-15
1041641,49,2012-11-09,2012-11-15
1005616,19,2012-11-16,2012-11-22
1076643,40,2012-11-16,2012-11-22
1025874,12,2012-11-30,2012-12-06
977738,32,2012-11-30,2012-12-06
1043949,39,2012-12-07,2012-12-13
912769,15,2012-12-21,2012-12-27
1043927,15,2012-12-28,2013-01-03
57482,26,1995-08-14,1995-08-20
18726,50,1995-09-04,1995-09-10
3131,3,1995-11-20,1995-11-26
3139,43,1995-12-18,1995-12-24
6811,24,1996-01-08,1996-01-14
8567,36,1996-01-29,1996-02-04
3131,13,1996-02-05,1996-02-11
8567,44,1996-02-12,1996-02-18
3168,26,1996-02-19,1996-02-25
3139,38,1996-02-26,1996-03-03
3167,48,1996-03-04,1996-03-10
12074,50,1993-10-25,1993-10-31
6600,17,1993-11-29,1993-12-05
2697,26,1993-11-29,1993-12-05
6600,19,1993-12-13,1993-12-19
15710,41,1993-12-13,1993-12-19
8605,12,1981-11-09,1981-11-15
17501,40,1981-11-09,1981-11-15
817,20,1981-12-07,1981-12-13
813,1,1981-12-21,1981-12-27
6914,15,1981-12-21,1981-12-27
813,1,1981-12-28,1982-01-03
802,8,1981-12-28,1982-01-03
13630,25,1982-01-04,1982-01-10
25998,50,1982-01-04,1982-01-10
813,1,1982-01-18,1982-01-24
817,6,1982-01-18,1982-01-24
13630,17,1982-01-18,1982-01-24
15353,11,1982-01-25,1982-01-31
15349,48,1982-01-25,1982-01-31
25998,48,1982-02-01,1982-02-07
811,9,1982-02-15,1982-02-21
13630,19,1982-02-22,1982-02-28
11996,33,1982-02-22,1982-02-28
809,43,1982-02-22,1982-02-28
15353,7,1982-03-01,1982-03-07
813,2,1982-03-08,1982-03-14
789,38,1982-03-08,1982-03-14
817,1,1982-03-22,1982-03-28
811,10,1982-03-22,1982-03-28
813,22,1982-03-22,1982-03-28
88563,23,1982-03-22,1982-03-28
10930,37,1982-03-22,1982-03-28
154748,50,1982-03-22,1982-03-28
7323,5,1982-04-05,1982-04-11
7323,9,1982-04-12,1982-04-18
6914,27,1982-04-12,1982-04-18
13630,32,1982-04-12,1982-04-18
10930,40,1982-04-12,1982-04-18
842,6,1982-04-19,1982-04-25
10930,33,1982-04-19,1982-04-25
832,8,1982-05-03,1982-05-09
6914,41,1982-05-03,1982-05-09
15453,32,1982-05-17,1982-05-23
8671,48,1982-05-17,1982-05-23
842,2,1982-05-24,1982-05-30
849,8,1982-05-24,1982-05-30
66931,49,1982-05-24,1982-05-30
68220,31,1982-05-31,1982-06-06
83132,40,1982-05-31,1982-06-06
5981,3,2004-02-02,2004-02-08
5981,1,2004-02-16,2004-02-22
5981,1,2004-02-23,2004-02-29
5981,1,2004-03-01,2004-03-07
5994,7,2004-03-01,2004-03-07
14462,35,2004-03-01,2004-03-07
5996,20,2004-03-15,2004-03-21
5950,29,2004-04-05,2004-04-11
14330,44,2004-04-12,2004-04-18
20889,15,2004-04-26,2004-05-02
23935,21,2004-05-10,2004-05-16
15710,15,1994-01-10,1994-01-16
6600,15,1994-01-31,1994-02-06
8737,15,1994-02-21,1994-02-27
15710,18,1994-02-28,1994-03-06
15710,19,1994-03-07,1994-03-13
2799,47,1994-03-28,1994-04-03
42319,39,1994-05-09,1994-05-15
6343,4,2004-12-13,2004-12-19
6378,47,2004-12-13,2004-12-19
6367,6,2004-12-27,2005-01-02
6367,10,2005-01-03,2005-01-09
6424,10,2005-01-10,2005-01-16
69689,45,2005-01-10,2005-01-16
6375,32,2005-01-17,2005-01-23
6407,2,2005-01-24,2005-01-30
6409,45,2005-01-31,2005-02-06
6367,42,2005-02-14,2005-02-20
85531,44,2005-02-14,2005-02-20
51272,35,1994-10-31,1994-11-06
3015,10,1995-03-20,1995-03-26
8962,15,1995-04-10,1995-04-16
8566,38,1995-05-01,1995-05-07
20234,35,1996-03-18,1996-03-24
3172,20,1996-04-15,1996-04-21
20234,46,1996-04-15,1996-04-21
3207,14,1996-04-29,1996-05-05
3199,7,1996-05-06,1996-05-12
3218,28,1996-05-13,1996-05-19
3767,14,1998-09-28,1998-10-04
3748,19,1998-11-02,1998-11-08
3767,7,1998-11-16,1998-11-22
48421,20,1998-11-16,1998-11-22
14903,43,1998-11-16,1998-11-22
3769,44,1998-11-16,1998-11-22
3814,27,1998-12-07,1998-12-13
10594,42,1998-12-21,1998-12-27
3770,9,1999-01-11,1999-01-17
3767,29,1999-01-11,1999-01-17
3843,23,1999-01-18,1999-01-24
3842,30,1999-01-25,1999-01-31
3842,34,1999-02-01,1999-02-07
3833,6,1999-03-01,1999-03-07
3834,39,1999-03-29,1999-04-04
12082,41,1999-04-05,1999-04-11
12082,38,1999-04-12,1999-04-18
5606,1,2003-05-19,2003-05-25
5606,1,2003-06-09,2003-06-15
5672,25,2003-06-30,2003-07-06
5621,2,2003-07-07,2003-07-13
6472,3,2005-02-28,2005-03-06
85531,48,2005-02-28,2005-03-06
6473,4,2005-03-07,2005-03-13
6472,5,2005-03-21,2005-03-27
6492,30,2005-03-28,2005-04-03
91311,18,2005-04-04,2005-04-10
97245,21,2005-05-02,2005-05-08
6472,22,2005-05-02,2005-05-08
114892,9,2005-05-09,2005-05-15
102276,5,2005-05-23,2005-05-29
6483,18,2005-05-23,2005-05-29
61889,40,2005-05-30,2005-06-05
114892,9,2005-06-13,2005-06-19
6473,31,2005-06-13,2005-06-19
100034,37,2005-06-13,2005-06-19
114892,14,2005-06-27,2005-07-03
116606,24,2005-07-04,2005-07-10
95907,9,2005-08-01,2005-08-07
120550,43,2005-08-01,2005-08-07
100034,32,2005-08-08,2005-08-14
118860,8,2005-08-29,2005-09-04
118864,33,2005-09-05,2005-09-11
136740,42,2005-09-26,2005-10-02
22606,34,1994-08-29,1994-09-04
2874,5,1994-10-10,1994-10-16
3338,39,1997-04-07,1997-04-13
3410,25,1997-04-14,1997-04-20
20246,48,1997-04-14,1997-04-20
3417,2,1997-04-21,1997-04-27
3417,2,1997-05-12,1997-05-18
3417,4,1997-06-02,1997-06-08
3417,7,1997-06-09,1997-06-15
3479,7,1997-08-04,1997-08-10
7088,28,1997-08-04,1997-08-10
3456,13,1997-08-11,1997-08-17
3497,6,1997-09-08,1997-09-14
3015,3,1995-05-08,1995-05-14
8962,45,1995-05-22,1995-05-28
2987,2,1995-06-26,1995-07-02
3005,14,1995-06-26,1995-07-02
51393,27,1995-07-24,1995-07-30
210866,26,2006-09-01,2006-09-07
3580,37,1998-01-26,1998-02-01
10495,26,1998-02-09,1998-02-15
3580,46,1998-02-23,1998-03-01
7088,17,1998-03-23,1998-03-29
3643,40,1998-03-23,1998-03-29
7088,34,1998-05-11,1998-05-17
7267,41,1998-05-25,1998-05-31
7267,33,1998-06-01,1998-06-07
1442782,16,1998-06-08,1998-06-14
3657,1,1998-06-15,1998-06-21
3734,9,1998-06-29,1998-07-05
22482,43,1999-05-03,1999-05-09
3880,3,1999-05-10,1999-05-16
3897,18,1999-05-17,1999-05-23
6827,37,1989-02-06,1989-02-12
25997,8,1989-02-13,1989-02-19
28032,29,1989-02-13,1989-02-19
26037,35,1989-02-13,1989-02-19
8609,37,1989-03-06,1989-03-12
43146,20,1989-07-17,1989-07-23
19613,38,1989-07-31,1989-08-06
2019,20,1989-09-04,1989-09-10
2019,26,1989-09-11,1989-09-17
84637,29,1989-09-25,1989-10-01
4180,35,2000-03-20,2000-03-26
4260,1,2000-04-24,2000-04-30
4328,11,2000-06-12,2000-06-18
4144,24,2000-06-19,2000-06-25
4184,26,2000-07-24,2000-07-30
4184,30,2000-08-07,2000-08-13
4328,33,2000-08-07,2000-08-13
4352,18,2000-08-14,2000-08-20
4352,26,2000-08-28,2000-09-03
4346,42,2000-08-28,2000-09-03
4360,28,2000-09-11,2000-09-17
9194,38,2000-09-25,2000-10-01
4479,3,2000-11-06,2000-11-12
4530,1,2000-12-04,2000-12-10
4538,8,2000-12-11,2000-12-17
3497,25,1997-10-13,1997-10-19
3561,30,1997-10-13,1997-10-19
7088,32,1997-12-01,1997-12-07
7092,9,1997-12-22,1998-01-04
3548,11,1997-12-22,1998-01-04
3572,43,1997-12-22,1998-01-04
3580,46,1997-12-22,1998-01-04
7092,17,1998-01-12,1998-01-18
16057,46,1998-01-12,1998-01-18
7088,24,1998-01-19,1998-01-25
17528,48,1986-11-24,1986-11-30
17539,32,1986-12-08,1986-12-14
1552,3,1987-01-05,1987-01-11
9299,11,1987-01-26,1987-02-01
1552,18,1987-02-16,1987-02-22
8706,27,1987-02-16,1987-02-22
50203,6,1987-03-16,1987-03-22
9299,9,1987-03-23,1987-03-29
58718,41,1987-04-27,1987-05-03
9815,45,1987-05-04,1987-05-10
17530,42,1987-05-18,1987-05-24
8352,28,1998-07-20,1998-07-26
3734,3,1998-08-10,1998-08-16
3734,2,1998-08-24,1998-08-30
3657,24,1998-08-24,1998-08-30
3748,8,1998-08-31,1998-09-06
3734,3,1998-09-07,1998-09-13
22846,15,1998-09-21,1998-09-27
1738,3,1988-01-18,1988-01-24
17541,43,1988-02-15,1988-02-21
46268,42,1988-02-22,1988-02-28
17541,41,1988-03-14,1988-03-20
1755,21,1988-04-18,1988-04-24
1755,23,1988-04-25,1988-05-01
1843,34,1988-07-25,1988-07-31
17537,22,1988-08-29,1988-09-04
99139,47,1989-10-16,1989-10-22
57842,34,2001-12-03,2001-12-09
5267,39,2002-12-09,2002-12-15
21029,37,2002-12-23,2003-01-05
5394,12,2003-01-06,2003-01-12
12015,33,2003-01-13,2003-01-19
5458,20,2003-03-17,2003-03-23
5435,46,2003-03-17,2003-03-23
5458,26,2003-03-24,2003-03-30
8549,4,2003-03-31,2003-04-06
8549,10,2003-05-12,2003-05-18
12953,48,2003-05-19,2003-05-25
5606,3,2003-07-07,2003-07-13
7319,22,1982-06-07,1982-06-13
7319,26,1982-06-14,1982-06-20
68220,39,1982-06-14,1982-06-20
833,4,1982-06-21,1982-06-27
809,9,1982-06-21,1982-06-27
7339,30,1982-06-21,1982-06-27
7339,20,1982-06-28,1982-07-04
66928,41,1982-06-28,1982-07-04
842,3,1982-07-05,1982-07-11
837,37,1982-07-19,1982-07-25
833,7,1982-07-26,1982-08-01
7339,11,1982-07-26,1982-08-01
18744,16,1982-07-26,1982-08-01
27014,27,1982-07-26,1982-08-01
849,19,1982-08-02,1982-08-08
15464,23,1982-08-09,1982-08-15
155404,33,1982-08-09,1982-08-15
10695,40,1985-09-30,1985-10-06
14164,25,1985-10-14,1985-10-20
17520,50,1985-11-04,1985-11-10
1331,11,1985-12-02,1985-12-08
8703,18,1986-01-20,1986-01-26
12069,25,1986-02-03,1986-02-09
15840,46,1986-02-17,1986-02-23
7921,44,1986-03-10,1986-03-16
1395,7,1986-03-24,1986-03-30
1365,37,1986-04-28,1986-05-04
1444,9,1986-05-05,1986-05-11
8704,16,1986-05-05,1986-05-11
24172,45,1986-05-05,1986-05-11
7930,40,1986-05-12,1986-05-18
15374,31,1986-06-30,1986-07-06
9290,20,1986-08-11,1986-08-17
16417,20,1987-08-31,1987-09-06
8604,37,1987-10-05,1987-10-11
17535,49,1987-11-09,1987-11-15
1709,5,1987-12-07,1987-12-13
27323,49,2001-06-18,2001-06-24
4754,36,2001-07-09,2001-07-15
4782,45,2001-08-13,2001-08-19
77699,43,2001-09-03,2001-09-09
7270,37,2001-10-01,2001-10-07
37929,49,2001-10-01,2001-10-07
7270,28,2001-10-22,2001-10-28
17537,6,1988-10-03,1988-10-09
1843,5,1988-10-10,1988-10-16
9808,34,1988-10-10,1988-10-16
32642,39,1988-10-10,1988-10-16
17537,9,1988-10-17,1988-10-23
